"dsID","region","indID","period","value","is_number","source"
"reliefweb","MMR","RW002",2012,2,1,"ReliefWeb"
"reliefweb","MMR","RW002",2013,1,1,"ReliefWeb"
"reliefweb","MNG","RW002",2000,2,1,"ReliefWeb"
"reliefweb","MNG","RW002",2001,0,1,"ReliefWeb"
"reliefweb","MNG","RW002",2002,1,1,"ReliefWeb"
"reliefweb","MNG","RW002",2003,1,1,"ReliefWeb"
"reliefweb","MNG","RW002",2004,0,1,"ReliefWeb"
"reliefweb","MNG","RW002",2005,0,1,"ReliefWeb"
"reliefweb","MNG","RW002",2006,0,1,"ReliefWeb"
"reliefweb","MNG","RW002",2007,0,1,"ReliefWeb"
"reliefweb","MNG","RW002",2008,2,1,"ReliefWeb"
"reliefweb","MNG","RW002",2009,1,1,"ReliefWeb"
"reliefweb","MNG","RW002",2010,1,1,"ReliefWeb"
"reliefweb","MNG","RW002",2011,0,1,"ReliefWeb"
"reliefweb","MNG","RW002",2012,0,1,"ReliefWeb"
"reliefweb","MNG","RW002",2013,0,1,"ReliefWeb"
"reliefweb","MOZ","RW002",2000,0,1,"ReliefWeb"
"reliefweb","MOZ","RW002",2001,1,1,"ReliefWeb"
"reliefweb","MOZ","RW002",2002,0,1,"ReliefWeb"
"reliefweb","MOZ","RW002",2003,2,1,"ReliefWeb"
"reliefweb","MOZ","RW002",2004,1,1,"ReliefWeb"
"reliefweb","MOZ","RW002",2005,0,1,"ReliefWeb"
"reliefweb","MOZ","RW002",2006,1,1,"ReliefWeb"
"reliefweb","MOZ","RW002",2007,0,1,"ReliefWeb"
"reliefweb","MOZ","RW002",2008,1,1,"ReliefWeb"
"reliefweb","MOZ","RW002",2009,0,1,"ReliefWeb"
"reliefweb","MOZ","RW002",2010,0,1,"ReliefWeb"
"reliefweb","MOZ","RW002",2011,0,1,"ReliefWeb"
"reliefweb","MOZ","RW002",2012,0,1,"ReliefWeb"
"reliefweb","MOZ","RW002",2013,1,1,"ReliefWeb"
"reliefweb","MRT","RW002",2000,0,1,"ReliefWeb"
"reliefweb","MRT","RW002",2001,0,1,"ReliefWeb"
"reliefweb","MRT","RW002",2002,1,1,"ReliefWeb"
"reliefweb","MRT","RW002",2003,0,1,"ReliefWeb"
"reliefweb","MRT","RW002",2004,0,1,"ReliefWeb"
"reliefweb","MRT","RW002",2005,0,1,"ReliefWeb"
"reliefweb","MRT","RW002",2006,1,1,"ReliefWeb"
"reliefweb","MRT","RW002",2007,1,1,"ReliefWeb"
"reliefweb","MRT","RW002",2008,0,1,"ReliefWeb"
"reliefweb","MRT","RW002",2009,1,1,"ReliefWeb"
"reliefweb","MRT","RW002",2010,1,1,"ReliefWeb"
"reliefweb","MRT","RW002",2011,0,1,"ReliefWeb"
"reliefweb","MRT","RW002",2012,0,1,"ReliefWeb"
"reliefweb","MRT","RW002",2013,1,1,"ReliefWeb"
"reliefweb","MWI","RW002",2000,0,1,"ReliefWeb"
"reliefweb","MWI","RW002",2001,2,1,"ReliefWeb"
"reliefweb","MWI","RW002",2002,0,1,"ReliefWeb"
"reliefweb","MWI","RW002",2003,1,1,"ReliefWeb"
"reliefweb","MWI","RW002",2004,0,1,"ReliefWeb"
"reliefweb","MWI","RW002",2005,0,1,"ReliefWeb"
"reliefweb","MWI","RW002",2006,1,1,"ReliefWeb"
"reliefweb","MWI","RW002",2007,0,1,"ReliefWeb"
"reliefweb","MWI","RW002",2008,0,1,"ReliefWeb"
"reliefweb","MWI","RW002",2009,1,1,"ReliefWeb"
"reliefweb","MWI","RW002",2010,0,1,"ReliefWeb"
"reliefweb","MWI","RW002",2011,0,1,"ReliefWeb"
"reliefweb","MWI","RW002",2012,2,1,"ReliefWeb"
"reliefweb","MWI","RW002",2013,1,1,"ReliefWeb"
"reliefweb","NAM","RW002",2000,0,1,"ReliefWeb"
"reliefweb","NAM","RW002",2001,0,1,"ReliefWeb"
"reliefweb","NAM","RW002",2002,0,1,"ReliefWeb"
"reliefweb","NAM","RW002",2003,1,1,"ReliefWeb"
"reliefweb","NAM","RW002",2004,0,1,"ReliefWeb"
"reliefweb","NAM","RW002",2005,0,1,"ReliefWeb"
"reliefweb","NAM","RW002",2006,1,1,"ReliefWeb"
"reliefweb","NAM","RW002",2007,0,1,"ReliefWeb"
"reliefweb","NAM","RW002",2008,0,1,"ReliefWeb"
"reliefweb","NAM","RW002",2009,0,1,"ReliefWeb"
"reliefweb","NAM","RW002",2010,0,1,"ReliefWeb"
"reliefweb","NAM","RW002",2011,0,1,"ReliefWeb"
"reliefweb","NAM","RW002",2012,0,1,"ReliefWeb"
"reliefweb","NAM","RW002",2013,2,1,"ReliefWeb"
"reliefweb","NER","RW002",2000,0,1,"ReliefWeb"
"reliefweb","NER","RW002",2001,0,1,"ReliefWeb"
"reliefweb","NER","RW002",2002,0,1,"ReliefWeb"
"reliefweb","NER","RW002",2003,0,1,"ReliefWeb"
"reliefweb","NER","RW002",2004,0,1,"ReliefWeb"
"reliefweb","NER","RW002",2005,0,1,"ReliefWeb"
"reliefweb","NER","RW002",2006,1,1,"ReliefWeb"
"reliefweb","NER","RW002",2007,1,1,"ReliefWeb"
"reliefweb","NER","RW002",2008,0,1,"ReliefWeb"
"reliefweb","NER","RW002",2009,2,1,"ReliefWeb"
"reliefweb","NER","RW002",2010,0,1,"ReliefWeb"
"reliefweb","NER","RW002",2011,2,1,"ReliefWeb"
"reliefweb","NER","RW002",2012,2,1,"ReliefWeb"
"reliefweb","NER","RW002",2013,1,1,"ReliefWeb"
"reliefweb","NGA","RW002",2000,0,1,"ReliefWeb"
"reliefweb","NGA","RW002",2001,0,1,"ReliefWeb"
"reliefweb","NGA","RW002",2002,1,1,"ReliefWeb"
"reliefweb","NGA","RW002",2003,1,1,"ReliefWeb"
"reliefweb","NGA","RW002",2004,0,1,"ReliefWeb"
"reliefweb","NGA","RW002",2005,1,1,"ReliefWeb"
"reliefweb","NGA","RW002",2006,0,1,"ReliefWeb"
"reliefweb","NGA","RW002",2007,1,1,"ReliefWeb"
"reliefweb","NGA","RW002",2008,0,1,"ReliefWeb"
"reliefweb","NGA","RW002",2009,1,1,"ReliefWeb"
"reliefweb","NGA","RW002",2010,1,1,"ReliefWeb"
"reliefweb","NGA","RW002",2011,2,1,"ReliefWeb"
"reliefweb","NGA","RW002",2012,1,1,"ReliefWeb"
"reliefweb","NGA","RW002",2013,2,1,"ReliefWeb"
"reliefweb","NPL","RW002",2000,1,1,"ReliefWeb"
"reliefweb","NPL","RW002",2001,0,1,"ReliefWeb"
"reliefweb","NPL","RW002",2002,1,1,"ReliefWeb"
"reliefweb","NPL","RW002",2003,1,1,"ReliefWeb"
"reliefweb","NPL","RW002",2004,1,1,"ReliefWeb"
"reliefweb","NPL","RW002",2005,1,1,"ReliefWeb"
"reliefweb","NPL","RW002",2006,1,1,"ReliefWeb"
"reliefweb","NPL","RW002",2007,2,1,"ReliefWeb"
"reliefweb","NPL","RW002",2008,2,1,"ReliefWeb"
"reliefweb","NPL","RW002",2009,2,1,"ReliefWeb"
"reliefweb","NPL","RW002",2010,1,1,"ReliefWeb"
"reliefweb","NPL","RW002",2011,2,1,"ReliefWeb"
"reliefweb","NPL","RW002",2012,2,1,"ReliefWeb"
"reliefweb","NPL","RW002",2013,0,1,"ReliefWeb"
"reliefweb","PAK","RW002",2000,1,1,"ReliefWeb"
"reliefweb","PAK","RW002",2001,3,1,"ReliefWeb"
"reliefweb","PAK","RW002",2002,2,1,"ReliefWeb"
"reliefweb","PAK","RW002",2003,3,1,"ReliefWeb"
"reliefweb","PAK","RW002",2004,1,1,"ReliefWeb"
"reliefweb","PAK","RW002",2005,1,1,"ReliefWeb"
"reliefweb","PAK","RW002",2006,1,1,"ReliefWeb"
"reliefweb","PAK","RW002",2007,1,1,"ReliefWeb"
"reliefweb","PAK","RW002",2008,2,1,"ReliefWeb"
"reliefweb","PAK","RW002",2009,4,1,"ReliefWeb"
"reliefweb","PAK","RW002",2010,3,1,"ReliefWeb"
"reliefweb","PAK","RW002",2011,1,1,"ReliefWeb"
"reliefweb","PAK","RW002",2012,2,1,"ReliefWeb"
"reliefweb","PAK","RW002",2013,3,1,"ReliefWeb"
"reliefweb","PHL","RW002",2000,3,1,"ReliefWeb"
"reliefweb","PHL","RW002",2001,3,1,"ReliefWeb"
"reliefweb","PHL","RW002",2002,1,1,"ReliefWeb"
"reliefweb","PHL","RW002",2003,4,1,"ReliefWeb"
"reliefweb","PHL","RW002",2004,2,1,"ReliefWeb"
"reliefweb","PHL","RW002",2005,1,1,"ReliefWeb"
"reliefweb","PHL","RW002",2006,8,1,"ReliefWeb"
"reliefweb","PHL","RW002",2007,4,1,"ReliefWeb"
"reliefweb","PHL","RW002",2008,9,1,"ReliefWeb"
"reliefweb","PHL","RW002",2009,13,1,"ReliefWeb"
"reliefweb","PHL","RW002",2010,5,1,"ReliefWeb"
"reliefweb","PHL","RW002",2011,5,1,"ReliefWeb"
"reliefweb","PHL","RW002",2012,5,1,"ReliefWeb"
"reliefweb","PHL","RW002",2013,7,1,"ReliefWeb"
"reliefweb","PRK","RW002",2000,1,1,"ReliefWeb"
"reliefweb","PRK","RW002",2001,1,1,"ReliefWeb"
"reliefweb","PRK","RW002",2002,3,1,"ReliefWeb"
"reliefweb","PRK","RW002",2003,0,1,"ReliefWeb"
"reliefweb","PRK","RW002",2004,2,1,"ReliefWeb"
"reliefweb","PRK","RW002",2005,1,1,"ReliefWeb"
"reliefweb","PRK","RW002",2006,2,1,"ReliefWeb"
"reliefweb","PRK","RW002",2007,1,1,"ReliefWeb"
"reliefweb","PRK","RW002",2008,0,1,"ReliefWeb"
"reliefweb","PRK","RW002",2009,0,1,"ReliefWeb"
"reliefweb","PRK","RW002",2010,1,1,"ReliefWeb"
"reliefweb","PRK","RW002",2011,1,1,"ReliefWeb"
"reliefweb","PRK","RW002",2012,2,1,"ReliefWeb"
"reliefweb","PRK","RW002",2013,1,1,"ReliefWeb"
"reliefweb","RWA","RW002",2000,0,1,"ReliefWeb"
"reliefweb","RWA","RW002",2001,0,1,"ReliefWeb"
"reliefweb","RWA","RW002",2002,0,1,"ReliefWeb"
"reliefweb","RWA","RW002",2003,0,1,"ReliefWeb"
"reliefweb","RWA","RW002",2004,0,1,"ReliefWeb"
"reliefweb","RWA","RW002",2005,0,1,"ReliefWeb"
"reliefweb","RWA","RW002",2006,0,1,"ReliefWeb"
"reliefweb","RWA","RW002",2007,1,1,"ReliefWeb"
"reliefweb","RWA","RW002",2008,1,1,"ReliefWeb"
"reliefweb","RWA","RW002",2009,0,1,"ReliefWeb"
"reliefweb","RWA","RW002",2010,0,1,"ReliefWeb"
"reliefweb","RWA","RW002",2011,1,1,"ReliefWeb"
"reliefweb","RWA","RW002",2012,1,1,"ReliefWeb"
"reliefweb","RWA","RW002",2013,0,1,"ReliefWeb"
"reliefweb","SDN","RW002",2000,0,1,"ReliefWeb"
"reliefweb","SDN","RW002",2001,1,1,"ReliefWeb"
"reliefweb","SDN","RW002",2002,0,1,"ReliefWeb"
"reliefweb","SDN","RW002",2003,1,1,"ReliefWeb"
"reliefweb","SDN","RW002",2004,0,1,"ReliefWeb"
"reliefweb","SDN","RW002",2005,2,1,"ReliefWeb"
"reliefweb","SDN","RW002",2006,1,1,"ReliefWeb"
"reliefweb","SDN","RW002",2007,1,1,"ReliefWeb"
"reliefweb","SDN","RW002",2008,2,1,"ReliefWeb"
"reliefweb","SDN","RW002",2009,1,1,"ReliefWeb"
"reliefweb","SDN","RW002",2010,1,1,"ReliefWeb"
"reliefweb","SDN","RW002",2011,1,1,"ReliefWeb"
"reliefweb","SDN","RW002",2012,2,1,"ReliefWeb"
"reliefweb","SDN","RW002",2013,2,1,"ReliefWeb"
"reliefweb","SEN","RW002",2000,0,1,"ReliefWeb"
"reliefweb","SEN","RW002",2001,0,1,"ReliefWeb"
"reliefweb","SEN","RW002",2002,1,1,"ReliefWeb"
"reliefweb","SEN","RW002",2003,0,1,"ReliefWeb"
"reliefweb","SEN","RW002",2004,1,1,"ReliefWeb"
"reliefweb","SEN","RW002",2005,0,1,"ReliefWeb"
"reliefweb","SEN","RW002",2006,0,1,"ReliefWeb"
"reliefweb","SEN","RW002",2007,1,1,"ReliefWeb"
"reliefweb","SEN","RW002",2008,0,1,"ReliefWeb"
"reliefweb","SEN","RW002",2009,1,1,"ReliefWeb"
"reliefweb","SEN","RW002",2010,0,1,"ReliefWeb"
"reliefweb","SEN","RW002",2011,1,1,"ReliefWeb"
"reliefweb","SEN","RW002",2012,1,1,"ReliefWeb"
"reliefweb","SEN","RW002",2013,0,1,"ReliefWeb"
"reliefweb","SLE","RW002",2000,0,1,"ReliefWeb"
"reliefweb","SLE","RW002",2001,0,1,"ReliefWeb"
"reliefweb","SLE","RW002",2002,0,1,"ReliefWeb"
"reliefweb","SLE","RW002",2003,0,1,"ReliefWeb"
"reliefweb","SLE","RW002",2004,0,1,"ReliefWeb"
"reliefweb","SLE","RW002",2005,1,1,"ReliefWeb"
"reliefweb","SLE","RW002",2006,0,1,"ReliefWeb"
"reliefweb","SLE","RW002",2007,1,1,"ReliefWeb"
"reliefweb","SLE","RW002",2008,0,1,"ReliefWeb"
"reliefweb","SLE","RW002",2009,1,1,"ReliefWeb"
"reliefweb","SLE","RW002",2010,0,1,"ReliefWeb"
"reliefweb","SLE","RW002",2011,0,1,"ReliefWeb"
"reliefweb","SLE","RW002",2012,0,1,"ReliefWeb"
"reliefweb","SLE","RW002",2013,1,1,"ReliefWeb"
"reliefweb","SOM","RW002",2000,0,1,"ReliefWeb"
"reliefweb","SOM","RW002",2001,0,1,"ReliefWeb"
"reliefweb","SOM","RW002",2002,0,1,"ReliefWeb"
"reliefweb","SOM","RW002",2003,0,1,"ReliefWeb"
"reliefweb","SOM","RW002",2004,0,1,"ReliefWeb"
"reliefweb","SOM","RW002",2005,1,1,"ReliefWeb"
"reliefweb","SOM","RW002",2006,0,1,"ReliefWeb"
"reliefweb","SOM","RW002",2007,0,1,"ReliefWeb"
"reliefweb","SOM","RW002",2008,2,1,"ReliefWeb"
"reliefweb","SOM","RW002",2009,1,1,"ReliefWeb"
"reliefweb","SOM","RW002",2010,1,1,"ReliefWeb"
"reliefweb","SOM","RW002",2011,2,1,"ReliefWeb"
"reliefweb","SOM","RW002",2012,1,1,"ReliefWeb"
"reliefweb","SOM","RW002",2013,4,1,"ReliefWeb"
"reliefweb","SSD","RW002",2000,0,1,"ReliefWeb"
"reliefweb","SSD","RW002",2001,0,1,"ReliefWeb"
"reliefweb","SSD","RW002",2002,0,1,"ReliefWeb"
"reliefweb","SSD","RW002",2003,0,1,"ReliefWeb"
"reliefweb","SSD","RW002",2004,0,1,"ReliefWeb"
"reliefweb","SSD","RW002",2005,0,1,"ReliefWeb"
"reliefweb","SSD","RW002",2006,0,1,"ReliefWeb"
"reliefweb","SSD","RW002",2007,0,1,"ReliefWeb"
"reliefweb","SSD","RW002",2008,0,1,"ReliefWeb"
"reliefweb","SSD","RW002",2009,0,1,"ReliefWeb"
"reliefweb","SSD","RW002",2010,0,1,"ReliefWeb"
"reliefweb","SSD","RW002",2011,1,1,"ReliefWeb"
"reliefweb","SSD","RW002",2012,1,1,"ReliefWeb"
"reliefweb","SSD","RW002",2013,3,1,"ReliefWeb"
"reliefweb","SWZ","RW002",2000,0,1,"ReliefWeb"
"reliefweb","SWZ","RW002",2001,0,1,"ReliefWeb"
"reliefweb","SWZ","RW002",2002,0,1,"ReliefWeb"
"reliefweb","SWZ","RW002",2003,0,1,"ReliefWeb"
"reliefweb","SWZ","RW002",2004,0,1,"ReliefWeb"
"reliefweb","SWZ","RW002",2005,1,1,"ReliefWeb"
"reliefweb","SWZ","RW002",2006,1,1,"ReliefWeb"
"reliefweb","SWZ","RW002",2007,2,1,"ReliefWeb"
"reliefweb","SWZ","RW002",2008,0,1,"ReliefWeb"
"reliefweb","SWZ","RW002",2009,0,1,"ReliefWeb"
"reliefweb","SWZ","RW002",2010,0,1,"ReliefWeb"
"reliefweb","SWZ","RW002",2011,0,1,"ReliefWeb"
"reliefweb","SWZ","RW002",2012,0,1,"ReliefWeb"
"reliefweb","SWZ","RW002",2013,0,1,"ReliefWeb"
"reliefweb","SYR","RW002",2000,0,1,"ReliefWeb"
"reliefweb","SYR","RW002",2001,0,1,"ReliefWeb"
"reliefweb","SYR","RW002",2002,1,1,"ReliefWeb"
"reliefweb","SYR","RW002",2003,0,1,"ReliefWeb"
"reliefweb","SYR","RW002",2004,0,1,"ReliefWeb"
"reliefweb","SYR","RW002",2005,0,1,"ReliefWeb"
"reliefweb","SYR","RW002",2006,0,1,"ReliefWeb"
"reliefweb","SYR","RW002",2007,0,1,"ReliefWeb"
"reliefweb","SYR","RW002",2008,1,1,"ReliefWeb"
"reliefweb","SYR","RW002",2009,0,1,"ReliefWeb"
"reliefweb","SYR","RW002",2010,0,1,"ReliefWeb"
"reliefweb","SYR","RW002",2011,0,1,"ReliefWeb"
"reliefweb","SYR","RW002",2012,0,1,"ReliefWeb"
"reliefweb","SYR","RW002",2013,1,1,"ReliefWeb"
"reliefweb","TCD","RW002",2000,0,1,"ReliefWeb"
"reliefweb","TCD","RW002",2001,1,1,"ReliefWeb"
"reliefweb","TCD","RW002",2002,0,1,"ReliefWeb"
"reliefweb","TCD","RW002",2003,0,1,"ReliefWeb"
"reliefweb","TCD","RW002",2004,0,1,"ReliefWeb"
"reliefweb","TCD","RW002",2005,0,1,"ReliefWeb"
"reliefweb","TCD","RW002",2006,0,1,"ReliefWeb"
"reliefweb","TCD","RW002",2007,1,1,"ReliefWeb"
"reliefweb","TCD","RW002",2008,0,1,"ReliefWeb"
"reliefweb","TCD","RW002",2009,1,1,"ReliefWeb"
"reliefweb","TCD","RW002",2010,1,1,"ReliefWeb"
"reliefweb","TCD","RW002",2011,2,1,"ReliefWeb"
"reliefweb","TCD","RW002",2012,1,1,"ReliefWeb"
"reliefweb","TCD","RW002",2013,0,1,"ReliefWeb"
"reliefweb","THA","RW002",2000,0,1,"ReliefWeb"
"reliefweb","THA","RW002",2001,1,1,"ReliefWeb"
"reliefweb","THA","RW002",2002,1,1,"ReliefWeb"
"reliefweb","THA","RW002",2003,0,1,"ReliefWeb"
"reliefweb","THA","RW002",2004,0,1,"ReliefWeb"
"reliefweb","THA","RW002",2005,2,1,"ReliefWeb"
"reliefweb","THA","RW002",2006,2,1,"ReliefWeb"
"reliefweb","THA","RW002",2007,1,1,"ReliefWeb"
"reliefweb","THA","RW002",2008,3,1,"ReliefWeb"
"reliefweb","THA","RW002",2009,3,1,"ReliefWeb"
"reliefweb","THA","RW002",2010,2,1,"ReliefWeb"
"reliefweb","THA","RW002",2011,2,1,"ReliefWeb"
"reliefweb","THA","RW002",2012,0,1,"ReliefWeb"
"reliefweb","THA","RW002",2013,1,1,"ReliefWeb"
"reliefweb","TJK","RW002",2000,1,1,"ReliefWeb"
"reliefweb","TJK","RW002",2001,1,1,"ReliefWeb"
"reliefweb","TJK","RW002",2002,1,1,"ReliefWeb"
"reliefweb","TJK","RW002",2003,1,1,"ReliefWeb"
"reliefweb","TJK","RW002",2004,1,1,"ReliefWeb"
"reliefweb","TJK","RW002",2005,2,1,"ReliefWeb"
"reliefweb","TJK","RW002",2006,2,1,"ReliefWeb"
"reliefweb","TJK","RW002",2007,2,1,"ReliefWeb"
"reliefweb","TJK","RW002",2008,2,1,"ReliefWeb"
"reliefweb","TJK","RW002",2009,2,1,"ReliefWeb"
"reliefweb","TJK","RW002",2010,2,1,"ReliefWeb"
"reliefweb","TJK","RW002",2011,1,1,"ReliefWeb"
"reliefweb","TJK","RW002",2012,2,1,"ReliefWeb"
"reliefweb","TJK","RW002",2013,1,1,"ReliefWeb"
"reliefweb","TUN","RW002",2000,0,1,"ReliefWeb"
"reliefweb","TUN","RW002",2001,0,1,"ReliefWeb"
"reliefweb","TUN","RW002",2002,0,1,"ReliefWeb"
"reliefweb","TUN","RW002",2003,1,1,"ReliefWeb"
"reliefweb","TUN","RW002",2004,0,1,"ReliefWeb"
"reliefweb","TUN","RW002",2005,0,1,"ReliefWeb"
"reliefweb","TUN","RW002",2006,0,1,"ReliefWeb"
"reliefweb","TUN","RW002",2007,1,1,"ReliefWeb"
"reliefweb","TUN","RW002",2008,0,1,"ReliefWeb"
"reliefweb","TUN","RW002",2009,1,1,"ReliefWeb"
"reliefweb","TUN","RW002",2010,0,1,"ReliefWeb"
"reliefweb","TUN","RW002",2011,0,1,"ReliefWeb"
"reliefweb","TUN","RW002",2012,0,1,"ReliefWeb"
"reliefweb","TUN","RW002",2013,0,1,"ReliefWeb"
"reliefweb","TUR","RW002",2000,0,1,"ReliefWeb"
"reliefweb","TUR","RW002",2001,0,1,"ReliefWeb"
"reliefweb","TUR","RW002",2002,1,1,"ReliefWeb"
"reliefweb","TUR","RW002",2003,2,1,"ReliefWeb"
"reliefweb","TUR","RW002",2004,2,1,"ReliefWeb"
"reliefweb","TUR","RW002",2005,2,1,"ReliefWeb"
"reliefweb","TUR","RW002",2006,1,1,"ReliefWeb"
"reliefweb","TUR","RW002",2007,0,1,"ReliefWeb"
"reliefweb","TUR","RW002",2008,0,1,"ReliefWeb"
"reliefweb","TUR","RW002",2009,1,1,"ReliefWeb"
"reliefweb","TUR","RW002",2010,2,1,"ReliefWeb"
"reliefweb","TUR","RW002",2011,1,1,"ReliefWeb"
"reliefweb","TUR","RW002",2012,0,1,"ReliefWeb"
"reliefweb","TUR","RW002",2013,0,1,"ReliefWeb"
"reliefweb","TZA","RW002",2000,1,1,"ReliefWeb"
"reliefweb","TZA","RW002",2001,0,1,"ReliefWeb"
"reliefweb","TZA","RW002",2002,0,1,"ReliefWeb"
"reliefweb","TZA","RW002",2003,0,1,"ReliefWeb"
"reliefweb","TZA","RW002",2004,0,1,"ReliefWeb"
"reliefweb","TZA","RW002",2005,1,1,"ReliefWeb"
"reliefweb","TZA","RW002",2006,2,1,"ReliefWeb"
"reliefweb","TZA","RW002",2007,0,1,"ReliefWeb"
"reliefweb","TZA","RW002",2008,2,1,"ReliefWeb"
"reliefweb","TZA","RW002",2009,2,1,"ReliefWeb"
"reliefweb","TZA","RW002",2010,0,1,"ReliefWeb"
"reliefweb","TZA","RW002",2011,1,1,"ReliefWeb"
"reliefweb","TZA","RW002",2012,0,1,"ReliefWeb"
"reliefweb","TZA","RW002",2013,0,1,"ReliefWeb"
"reliefweb","UGA","RW002",2000,0,1,"ReliefWeb"
"reliefweb","UGA","RW002",2001,0,1,"ReliefWeb"
"reliefweb","UGA","RW002",2002,0,1,"ReliefWeb"
"reliefweb","UGA","RW002",2003,0,1,"ReliefWeb"
"reliefweb","UGA","RW002",2004,0,1,"ReliefWeb"
"reliefweb","UGA","RW002",2005,0,1,"ReliefWeb"
"reliefweb","UGA","RW002",2006,1,1,"ReliefWeb"
"reliefweb","UGA","RW002",2007,3,1,"ReliefWeb"
"reliefweb","UGA","RW002",2008,1,1,"ReliefWeb"
"reliefweb","UGA","RW002",2009,0,1,"ReliefWeb"
"reliefweb","UGA","RW002",2010,1,1,"ReliefWeb"
"reliefweb","UGA","RW002",2011,2,1,"ReliefWeb"
"reliefweb","UGA","RW002",2012,4,1,"ReliefWeb"
"reliefweb","UGA","RW002",2013,3,1,"ReliefWeb"
"reliefweb","UZB","RW002",2000,0,1,"ReliefWeb"
"reliefweb","UZB","RW002",2001,0,1,"ReliefWeb"
"reliefweb","UZB","RW002",2002,0,1,"ReliefWeb"
"reliefweb","UZB","RW002",2003,0,1,"ReliefWeb"
"reliefweb","UZB","RW002",2004,0,1,"ReliefWeb"
"reliefweb","UZB","RW002",2005,0,1,"ReliefWeb"
"reliefweb","UZB","RW002",2006,0,1,"ReliefWeb"
"reliefweb","UZB","RW002",2007,0,1,"ReliefWeb"
"reliefweb","UZB","RW002",2008,0,1,"ReliefWeb"
"reliefweb","UZB","RW002",2009,0,1,"ReliefWeb"
"reliefweb","UZB","RW002",2010,0,1,"ReliefWeb"
"reliefweb","UZB","RW002",2011,0,1,"ReliefWeb"
"reliefweb","UZB","RW002",2012,0,1,"ReliefWeb"
"reliefweb","UZB","RW002",2013,0,1,"ReliefWeb"
"reliefweb","VUT","RW002",2000,0,1,"ReliefWeb"
"reliefweb","VUT","RW002",2001,2,1,"ReliefWeb"
"reliefweb","VUT","RW002",2002,2,1,"ReliefWeb"
"reliefweb","VUT","RW002",2003,1,1,"ReliefWeb"
"reliefweb","VUT","RW002",2004,1,1,"ReliefWeb"
"reliefweb","VUT","RW002",2005,1,1,"ReliefWeb"
"reliefweb","VUT","RW002",2006,1,1,"ReliefWeb"
"reliefweb","VUT","RW002",2007,0,1,"ReliefWeb"
"reliefweb","VUT","RW002",2008,0,1,"ReliefWeb"
"reliefweb","VUT","RW002",2009,4,1,"ReliefWeb"
"reliefweb","VUT","RW002",2010,0,1,"ReliefWeb"
"reliefweb","VUT","RW002",2011,1,1,"ReliefWeb"
"reliefweb","VUT","RW002",2012,0,1,"ReliefWeb"
"reliefweb","VUT","RW002",2013,0,1,"ReliefWeb"
"reliefweb","YEM","RW002",2000,0,1,"ReliefWeb"
"reliefweb","YEM","RW002",2001,0,1,"ReliefWeb"
"reliefweb","YEM","RW002",2002,0,1,"ReliefWeb"
"reliefweb","YEM","RW002",2003,0,1,"ReliefWeb"
"reliefweb","YEM","RW002",2004,0,1,"ReliefWeb"
"reliefweb","YEM","RW002",2005,2,1,"ReliefWeb"
"reliefweb","YEM","RW002",2006,1,1,"ReliefWeb"
"reliefweb","YEM","RW002",2007,0,1,"ReliefWeb"
"reliefweb","YEM","RW002",2008,1,1,"ReliefWeb"
"reliefweb","YEM","RW002",2009,0,1,"ReliefWeb"
"reliefweb","YEM","RW002",2010,0,1,"ReliefWeb"
"reliefweb","YEM","RW002",2011,0,1,"ReliefWeb"
"reliefweb","YEM","RW002",2012,1,1,"ReliefWeb"
"reliefweb","YEM","RW002",2013,1,1,"ReliefWeb"
"reliefweb","ZAF","RW002",2000,0,1,"ReliefWeb"
"reliefweb","ZAF","RW002",2001,0,1,"ReliefWeb"
"reliefweb","ZAF","RW002",2002,0,1,"ReliefWeb"
"reliefweb","ZAF","RW002",2003,0,1,"ReliefWeb"
"reliefweb","ZAF","RW002",2004,0,1,"ReliefWeb"
"reliefweb","ZAF","RW002",2005,1,1,"ReliefWeb"
"reliefweb","ZAF","RW002",2006,0,1,"ReliefWeb"
"reliefweb","ZAF","RW002",2007,0,1,"ReliefWeb"
"reliefweb","ZAF","RW002",2008,1,1,"ReliefWeb"
"reliefweb","ZAF","RW002",2009,2,1,"ReliefWeb"
"reliefweb","ZAF","RW002",2010,0,1,"ReliefWeb"
"reliefweb","ZAF","RW002",2011,0,1,"ReliefWeb"
"reliefweb","ZAF","RW002",2012,0,1,"ReliefWeb"
"reliefweb","ZAF","RW002",2013,0,1,"ReliefWeb"
"reliefweb","ZMB","RW002",2000,0,1,"ReliefWeb"
"reliefweb","ZMB","RW002",2001,0,1,"ReliefWeb"
"reliefweb","ZMB","RW002",2002,0,1,"ReliefWeb"
"reliefweb","ZMB","RW002",2003,0,1,"ReliefWeb"
"reliefweb","ZMB","RW002",2004,2,1,"ReliefWeb"
"reliefweb","ZMB","RW002",2005,0,1,"ReliefWeb"
"reliefweb","ZMB","RW002",2006,0,1,"ReliefWeb"
"reliefweb","ZMB","RW002",2007,0,1,"ReliefWeb"
"reliefweb","ZMB","RW002",2008,0,1,"ReliefWeb"
"reliefweb","ZMB","RW002",2009,0,1,"ReliefWeb"
"reliefweb","ZMB","RW002",2010,1,1,"ReliefWeb"
"reliefweb","ZMB","RW002",2011,0,1,"ReliefWeb"
"reliefweb","ZMB","RW002",2012,0,1,"ReliefWeb"
